,tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,genre_labels
1668,381677,Dongata,2015-05-08,2015,te,"[35, 53]",0.523,5.2,5,Three goons manage to successfully kidnap an actress. Hilarious situations ensue when the detective who takes up the case realizes that the actress is hidden in his own house.,"['Comedy', 'Thriller']"
1669,263995,Janda Pai Kapiraju,2015-03-21,2015,te,"[28, 10749, 53]",0.5003,6.5,1,"A naive rural newcomer fights a wrongful bribe charge, teaming with friends to expose police corruption through a daring sting operation while applying for identity cards under an anonymous persona.","['Action', 'Romance', 'Thriller']"
1670,436399,Sher,2015-10-30,2015,te,"[28, 35, 10749]",0.3809,10.0,1,"Gautham, a young man, gets into the bad books of Pappi, a local thug, by disrupting his marriage. Later, Pappi vows to take revenge from Gautham and threatens to ruin his life at any cost.","['Action', 'Comedy', 'Romance']"
1671,315009,Rudhramadevi,2015-10-09,2015,te,"[36, 28, 18]",0.5026,5.2,34,"Rudraba, daughter of Ganapatideva, the emperor of the Kakatiya dynasty, was officially designated a son through the ancient Putrika ceremony and given the name Rudradeva so that she could succeed her father after his death. Despite opposition, she became of the most prominent rulers of the Kakatiya dynasty and one of the few ruling queens in Indian history.","['History', 'Action', 'Drama']"
1672,379697,Raju Gari Gadhi,2015-10-16,2015,te,"[53, 27]",0.51,6.2,4,More than thirty people were killed in a haunted house in Nandigama. A TV channel plans a reality show by sending seven participants to spend seven days in that haunted palace. They were lured by an attractive prize money of 3 crore. But they will soon come to know that they are surrounded by ghosts and evil spirits in that palace. Will they survive or is there any uncovered secret about the place?,"['Thriller', 'Horror']"
1673,541832,Paddanandi Premalo Mari,2015-02-14,2015,te,"[28, 10749]",0.314,0.0,0,"Paddanandi Premalo Mari is romantic action entertainer movie in which, Varun Sandesh and Vithika Sheru are playing the main lead roles. Mahesh Upputuri is ...","['Action', 'Romance']"
1674,411195,Right Right,2016-06-10,2016,te,"[18, 10749]",4.7269,0.0,0,"Right Right starts off with Ravi joining his duty as a bus conductor in a small village. Very quickly, he establishes a good rapport with the driver Seshu as well as the regular commuters. One fine day, when Seshu gets badly drunk during his duty, Ravi is forced to drive the bus back home. During the journey, Ravi hears a sudden sound in front of the bus and thinks he hit someone. He get’s down to find a man under his bus, who is barely alive. It is the remake of Malayalam film Ordinary.","['Drama', 'Romance']"
1675,419560,Nirmala Convent,2016-09-16,2016,te,[10749],6.8008,6.8,2,,['Romance']
1676,420516,Tuntari,2016-03-11,2016,te,[],4.6401,6.0,1,"A group of corporate employees go on a vacation to a beautiful hill station. There, they come across a holy saint who presents them a news paper which is four months in advance from that date. Upon reading the paper, the group find out that they along with a guy named Raju (Nara Rohit) win a boxing competition which is worth five crores. Elated with this, they start searching for Raju and finally nab him in Vizag. On the other hand, Raju is a carefree guy who is jobless and spends his life without any aim. Rest of the story is as to how this group convince Raju to learn boxing and win the prestigious competition.",[]
1677,429755,Mister 420,2016-10-28,2016,te,"[28, 10749]",4.3141,0.0,0,Mister 420 movie is a romantic action entertainer written and directed by S.S.Ravikumar and produced by Hari Kumar Reddy Gajjala under Saanvi Creations,"['Action', 'Romance']"
1678,432342,Vangaveeti,2016-12-22,2016,te,"[80, 28]",4.5539,6.3,3,The life story of slain legislator Vangaveeti Mohan Ranga Rao who was assassinated during the NT Rama Rao regime in 1989.,"['Crime', 'Action']"
1679,408014,Guntur Talkies,2016-03-04,2016,te,"[10749, 35, 80]",3.6233,5.7,3,Giriand Hari work in a medical shop. They turn petty thieves when the shop-owner cuts their salary for their late-coming. It is on one of these adventures of breaking into people’s houses that lands them in big trouble.,"['Romance', 'Comedy', 'Crime']"
1680,456446,L7,2016-10-21,2016,te,[53],3.7213,0.0,0,A man must go to great lengths to save his wife.,['Thriller']
1681,425695,Naruda Donoruda,2016-11-04,2016,te,"[878, 35]",3.8396,0.0,0,"In order to earn easy money, Vicky secretly becomes a sperm donor, unaware that the truth can eventually catch up with him.","['Science Fiction', 'Comedy']"
1682,420399,Kundanapu Bomma,2016-06-24,2016,te,"[35, 10749]",2.6175,0.0,0,A love triangle unfolds in a village of large families.,"['Comedy', 'Romance']"
1683,400721,Lacchimdeviki O Lekkundi,2016-01-29,2016,te,"[35, 53]",2.1685,0.0,0,"Devi works in a bank as cashier, and is very smart. Naveen works in the same bank at the help desk and likes her. Naveen wants to become rich in life and agrees to a gang’s plan to steal the data of unclaimed accounts. Apart from the Bank’s manager, only Devi has access to this data. He impresses her and gets close to her. One day he steals the data and hands it over to the gang headed by Mahesh. Using the details in the data, Mahesh wants to claim them. Rest of the story is how Naveen manages to escape from this trap and saves the money along with Devi.","['Comedy', 'Thriller']"
1684,407424,Terror,2016-02-26,2016,te,"[53, 28]",1.9825,5.4,5,Vijay realises that the state politicians have evil intention and are joining hands with terrorists. He wants to ensure the public is safe. He starts off on a journey to find and put the terrorists to justice.,"['Thriller', 'Action']"
1685,418434,Charusheela,2016-09-16,2016,te,[53],1.6602,0.0,0,"Verendranath is the author of the famous novel Charusheela. His fan, Jyotsna, finds her life story similar to that of the book but things take a turn when the author meets with an accident.",['Thriller']
1686,393841,Pelli Choopulu,2016-07-29,2016,te,"[10749, 35]",1.0692,7.158,38,"Fed up with his carefree attitude, Prasanth's father fixes his marriage to make him responsible. However, meeting an ambitious girl changes his life for the better.","['Romance', 'Comedy']"
1687,430703,Jayammu Nischayammuu Raa,2016-11-25,2016,te,"[18, 10749, 35]",1.4182,6.0,1,A simple man begins to find himself when he leaves his home and mother to pursue love and a career.,"['Drama', 'Romance', 'Comedy']"
1688,420506,Shourya,2016-03-04,2016,te,"[53, 10749]",0.6123,4.5,2,"Shourya (Manoj) completes his studies in the renowned Harvard University but comes to India to lead a life of a teacher. He helps the needy people. One chance meeting with Netra (Regina), a MP's daughter, turns into friendship and love blossoms. One day, they head to Kotilingala to do the jagaranam (staying awake at the night) in the temple. Late in the night, Netra's throat is slit by some unknown persons and immediately they take her to the hospital. Naturally Shourya becomes the suspect. What really happened? Who did this? Or has Shourya slit her throat as the police believe?  Shourya (Manchu Manoj) is a highly educated individual who is in deep love with Nethra (Regina Cassendra). Due to unknown reasons, the couple decide to elope but an unfortunate series of events lead to Nethra being murdered. Twist in the tale arises when Shourya gets framed for the murder.","['Thriller', 'Romance']"
1689,409255,Premam,2016-09-09,2016,te,"[10749, 18]",0.5608,6.25,16,Vikram falls in love with three women at different stages of his life which changes him as a person until he finally meets the love of his life.,"['Romance', 'Drama']"
1690,374954,Sarrainodu,2016-04-08,2016,te,"[28, 18]",1.0238,6.3,44,"Ghana, a jobless young man who left military to bring justice to the society, whiling away timing beating up goons. Life takes a turn when he brushes the shady Vairam Dhanush the wrong way.","['Action', 'Drama']"
1691,372399,A Aa,2016-06-02,2016,te,"[10751, 35, 10749, 18]",1.0919,6.519,26,"The love affair, conspired by creation, between Anasuya Ramalingam and Aanand Vihari.","['Family', 'Comedy', 'Romance', 'Drama']"
1692,410994,Dhruva,2016-10-07,2016,te,"[80, 53, 28]",0.867,6.773,33,"A committed police officer is on a very dangerous mission to destroy the most corrupt person in the country, Siddharth Abhimanyu.","['Crime', 'Thriller', 'Action']"
1693,369925,Oopiri,2016-03-25,2016,te,"[18, 10751, 10749]",0.8441,7.1,49,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,"['Drama', 'Family', 'Romance']"
1694,405924,Janatha Garage,2016-09-01,2016,te,"[28, 18]",0.7656,7.3,45,"Anand is an environmental activist who lives in Mumbai. A chance exchange programme takes him to Hyderabad and here, a chance encounter with Satyam results in him taking over the Janatha Garage from the latter.","['Action', 'Drama']"
1695,376998,Nenu.. Sailaja...,2016-01-01,2016,te,"[35, 10749]",0.6753,6.3,20,"Hari (Ram), a DJ in Vizag, proposes to many girls none of them accept his love. One day he sees a beautiful girl Sailaja (Keerthi Suresh) and also impresses her but doesn't propose to her fearing that he would be rejected. Hari spends some good times with Sailaja and right when he proposes his love, she rejects him point blank. An upset Ravi continues with his life and as time passes by, he gets a huge clue which could help him getting back his love.","['Comedy', 'Romance']"
1696,411629,Thikka,2016-08-13,2016,te,"[10749, 28]",0.5179,4.0,1,"Aditya and Anjali are a couple who are in love with each other. However, due to certain problems, they break up and Aditya calls for a breakup party with his friends. During the party, a crazy incident occurs that changes the course of Aditya's life. The rest of the story is how Aditya manages to come out of this crazy situation and gets his life back on track.","['Romance', 'Action']"
1697,407003,Vinodham 100%,2016-05-27,2016,te,[],0.5202,0.0,0,,[]
1698,412119,Raja Cheyyi Vesthe,2016-04-29,2016,te,"[53, 28, 10749]",0.6981,0.0,0,"An aspiring film director narrates a breath-taking story to his girlfriend in a coffee shop. An unknown message knocks the door the next day, asking him to write a love story. He sends his own love story, which impresses the stranger, but he asks for an action ending for killing a brutal villain. Hero sends a thrilling plot. This time the stranger sends a parcel with a gun to kill the real life brutal villain implying the same plot this time. Hero ends up knowing the cruel intentions of the villain and tries to escape from this trap. But he receives a message showing his girlfriend meeting a planned accident. That states a warning that there is no going back. Can a common man really attempt to kill a brutal villain for his loved ones? Who is the unknown stranger behind this? How will hero unfold the mysterious murder plan?","['Thriller', 'Action', 'Romance']"
1699,365187,Nannaku Prematho...,2016-01-13,2016,te,[28],0.5828,6.9,37,"Subramanyam, a businessman, is on his deathbed when he tells his sons about a cunning man who stole most of his wealth. Hearing this, Abhiram, the youngest son, lays out a plan to seek his revenge.",['Action']
1700,371363,Brahmotsavam,2016-05-20,2016,te,"[10751, 18]",0.6962,4.5,14,"When a charming NRI girl falls in love with a wealthy businessman, she unwittingly sparks conflict within his large joint family. How will her lover find a way to marry her, while still ensuring that his large family remains happy and harmonious?","['Family', 'Drama']"
1701,420843,Jaguar,2016-10-05,2016,te,[28],0.4481,4.5,4,"Krishna, a young medical student, strikes against corrupt figures of power as a vigilante and tries to decribes his father's injustice death while trying to win the love of his friend's sister as a college student.",['Action']
1702,574910,Aatadukundam Raa,2016-08-19,2016,te,"[35, 18]",0.5554,10.0,1,"Two friends, Anand and Vijay set up a business together but due to a misunderstanding, Vijay accuses Anand of cheating him and they break up the friendship. 26 years later, Karthik who is the nephew of Vijay, comes to India from abroad to help his family. However, Karthik also has a secret mission that he wants to carry out in India. What is Karthik's secret mission and is he able to help his family ?","['Comedy', 'Drama']"
1703,413572,Krishnashtami,2016-02-19,2016,te,"[10749, 28, 18]",0.3064,0.0,0,"Krishnashtami tells the story of an NRI who returns to India with a definite purpose. This romantic entertainer is told with large doses of comedy, romance and family values.","['Romance', 'Action', 'Drama']"
1704,378777,Soggade Chinni Nayana,2016-01-15,2016,te,"[18, 10751, 14]",0.4002,5.917,18,Ramu and Seetha have come to India for divorce. Ramu's mother Satyabhama  is helpless and desperately remembers her dead husband Bangarraju. Lord Yama decides to send him to earth to help her.,"['Drama', 'Family', 'Fantasy']"
1705,409254,Majnu,2016-09-23,2016,te,"[35, 10749]",0.4731,6.4,13,"Aditya, an assistant director, tries to impress Suma by narrating his old love story. However, while narrating the story, he realizes his true feelings for his ex-lover.","['Comedy', 'Romance']"
1706,426614,Ekkadiki Pothavu Chinnavada,2016-11-18,2016,te,"[10749, 53]",0.5843,6.059,17,A visual effects artist gets possessed by an evil spirit and tries to get rid of it until he meets another innocent soul possessed by spirits.,"['Romance', 'Thriller']"
1707,371811,Sardaar Gabbar Singh,2016-04-15,2016,te,"[35, 28]",0.4673,4.2,13,Gabbar Singh arrives at the empire of Rathanpur to save the princess and the civilians from the ruthless criminal Bhairav Singh.,"['Comedy', 'Action']"
1708,435409,Pittagoda,2016-12-24,2016,te,"[10749, 35]",0.5644,0.0,0,"Four good-for-nothing lads, including Tippu, from Godavarikhani, a town in Kareemnagar District, often face humiliation by the members of their neighbourhood. In an attempt to gain respect, they plan on doing something to make news in the local papers. However, Tippu’s love for Divya makes him take decisions that lands all of them in troubles. How the gang overcomes the obstacles and also fulfil the dream of making news in the process forms the story.","['Romance', 'Comedy']"
1709,410508,Manamantha,2016-08-05,2016,te,"[18, 10751, 53]",0.4209,6.9,12,"Sairam, an assistant manager in a supermarket treads on an unethical path for a promotion, leading to dire consequences. Gayatri a thrifty housewife manages her middle class household. Mahitha's friend, a street child goes missing and she goes out of her way to find him. Abhiram, the bright student falls in love with Aira and pursues her. Four stories seemingly unrelated are all bound by one string called family.","['Drama', 'Family', 'Thriller']"
1710,402099,Okka Ammayi Thappa,2016-06-10,2016,te,"[28, 18, 10749]",0.3626,3.0,1,"In an attempt to free their jailed terrorist boss, Aslam, a group of terrorists plants a bomb on a flyover in Hyderabad. Their idea is to cause a traffic jam on the flyover and blackmail the government into releasing Aslam.  Krishna is an average young man who goes out to withdraw money from an ATM.  Unfortunately, he along with Nithya Menen and many others get caught in the traffic jam on the same flyover. What happens next? Watch to find out","['Action', 'Drama', 'Romance']"
1711,370720,Dictator,2016-01-15,2016,te,"[18, 28]",0.5262,3.167,6,"Chandu lives a normal life with his in laws in Hyderabad. One fine day, he comes across an aspiring actress and helps her in a critical situation. The problems gets big and Chandu lands himself in a huge mess. He also takes the blame for a crime committed at the store. While in prison, he learns secrets about his life, but he is hiding a secret and there's another world where people fear even the mention of his name. Why is he living in hiding?","['Drama', 'Action']"
1712,392939,Eedo Rakam Aado Rakam,2016-04-15,2016,te,"[10749, 35]",0.4039,6.6,5,What happens when the lives of two friends take an unexpected turn? A whole lot of confusion follows! Will they be able to get out of the mess? That forms the crux of the story.,"['Romance', 'Comedy']"
1713,400247,Gentleman,2016-06-17,2016,te,"[10749, 53]",0.3857,6.8,18,"Two girls, Catherine and Aishwarya, meet on a flight and become friends. They share stories about their respective boyfriends, and Catherine is shocked to find that the man she is dating is a lookalike of Aishwarya's boyfriend. Even more shocking is the fact that when she reaches home, she finds out that her boyfriend has died in a car crash. Catherine decides to investigate the lookalike boyfriend and uncovers a thrilling mystery.","['Romance', 'Thriller']"
1714,439057,Nenu Local,2017-02-03,2017,te,"[28, 35]",5.8211,5.8,23,"This story is about a happy-go-lucky young man, Babu, who falls in love with a girl. However, he runs into a problem while convincing her father to permit them to be together.","['Action', 'Comedy']"
1715,481050,Raja Meeru Keka,2017-06-16,2017,te,"[10749, 35]",3.459,10.0,1,"Four best friends are happy with their jobs until Nagaraju, an MNC owner, creates a disturbance in their lives.","['Romance', 'Comedy']"
1716,350312,Bāhubali 2: The Conclusion,2017-04-27,2017,te,"[28, 12, 14]",4.1809,7.46,826,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.","['Action', 'Adventure', 'Fantasy']"
1717,462248,Kaadhali,2017-06-16,2017,te,"[18, 10749]",3.3291,0.0,0,"Two men in her life and she does not know who to choose to be her life partner. Tough decision to take but by not taking a decision she makes it more tough not just for herself but for all around her. Taking a decision matters but taking it at right time matters more. And taking the right decision, of course, all important.","['Drama', 'Romance']"
1718,459259,Rakshaka Bhatudu,2017-05-12,2017,te,"[14, 53, 18]",3.4656,0.0,0,Rakshaka Bhatudu is a Telugu movie starring Prabhakar and Richa Panai in prominent roles. The cast also includes Brahmanandam Brahmaji and Chitram Seenu. It is a action drama directed by Vamshi Krishna Akella with Sekhar Chandra as the Music composer forming part of the crew.,"['Fantasy', 'Thriller', 'Drama']"
1719,462166,Ami Thumi,2017-06-09,2017,te,"[35, 10749]",2.6838,0.0,0,A woman switches places with her maid in a bid to keep from marrying the man chosen for her by her father.,"['Comedy', 'Romance']"
1720,474473,Vellipomakey,2017-09-02,2017,te,[10749],2.8885,0.0,0,"Chandu is a bachelor and works for an animation company. Amidst the daily hustle, what he really craves for is a relationship. And that's when he meets Shruti and Shweta. The events that follow afterwards form the crux of the story.",['Romance']
1721,457648,Radha,2017-05-12,2017,te,"[28, 35, 10749]",2.4207,6.2,6,"Radha Krishna, a young boy gets inspired to become a police officer following his belief that Lord Krishna rescued him in the avatar of a cop when he was a child, and does so. Radha Krishna is transferred to Hyderabad, where a bomb goes off at politician Sujatha's election campaign. Radha vows to take revenge, only to discover that all is not what it seems.","['Action', 'Comedy', 'Romance']"
1722,434395,Gautamiputra Satakarni,2017-01-12,2017,te,"[36, 18, 28]",1.6035,5.6,13,"The emperor of Satavahana kingdom, Satakarni comes across many challenges when he attempts to convince his wife that their son is bound to take part in battles and vanquish his enemies.","['History', 'Drama', 'Action']"
1723,481429,Gulf,2017-10-15,2017,te,[18],2.115,0.0,0,"While many harrowing tales have come forth through news reports of how Indians choosing to work in Gulf countries face inhumane treatment, 'Gulf' charts the journey of Shiva and Lakshmi who go to Dubai in search of greener pastures.",['Drama']
1724,496022,Kutumba Katha Chitram,2017-12-15,2017,te,"[10749, 27, 53]",1.6092,0.0,0,"Charan and Pallavi are software engineers, married to each other and leading seemingly happy lives. But what outsiders don't know is that Charan and Pallavi have squabbles all the time, owing to her job and not having time for the family. And then there's the creepy security guard who fantasizes about Pallavi all the time. Things take turn for the worse when there's a murder.","['Romance', 'Horror', 'Thriller']"
1725,494401,Balakrishnudu,2017-11-24,2017,te,"[12, 28, 35]",1.9423,5.7,3,"A local toughie is hired as a bodyguard to protect a girl from the rivals of her family and becomes a natural target for her enemies. In the process, he ends up falling in love with her.","['Adventure', 'Action', 'Comedy']"
1726,458641,Rarandoi Veduka Chudham,2017-05-26,2017,te,"[18, 10751, 10749]",1.7021,5.667,12,"A happy-go-lucky boy falls in love with a village belle and after initially facing rejection from her, realises that he has a lot to do to win her love.","['Drama', 'Family', 'Romance']"
1727,494061,Hello!,2017-12-22,2017,te,"[28, 10751, 10749]",1.7892,7.2,28,"Avinash/Seenu is a street urchin brought up by his loving adoptive parents Saru and Prakash. The love of his life is the girl he meets during childhood Junnu/Priya, whom fate had snatched away from him. Fourteen long years and they still wait for the day they will meet again. Will destiny help them?","['Action', 'Family', 'Romance']"
1728,500695,Aakatayi,2017-03-10,2017,te,"[53, 10749, 35]",0.8802,5.5,1,"Vikrant, a tech-savvy student, figures out that he is not the biological son of his parents. When his foster parents get mysteriously murdered, he decided to find who his actual dad and mom are.","['Thriller', 'Romance', 'Comedy']"
1729,443635,DJ: Duvvada Jagannadham,2017-06-23,2017,te,"[28, 35, 80]",1.1826,5.8,57,"A righteous young man who helps everyone gain their rightful justice, gets recruited as an undercover agent to work on a high profile case that involves a crime lord working for a corrupt minister who also happens to be the father of his romantic interest.","['Action', 'Comedy', 'Crime']"
1730,495312,2 Countries,2017-12-29,2017,te,[],0.615,5.0,1,"Ullaas is a cunning guy who can go to any extent for money. One fine day, he cheats a priest and redirects an NRI match which is supposed to go to a known person in his village. He manages everything and finally ties the knot with Laya. The twist in the tale arises when Ullaas comes to know that the NRI girl he married is a complete alcoholic. Rest of the story is as to how Sunil manages to get his problematic wife back on track.",[]
1731,484423,PSV Garuda Vega,2017-11-03,2017,te,"[35, 28, 53]",1.538,6.2,9,"A dedicated NIA officer is torn between love for his family and his duty. On the brink of sacrificing his career for his family, he stumbles upon a plot with international ramifications. Does he stick to his decision to quit or will the call of duty prove too strong for him?","['Comedy', 'Action', 'Thriller']"
1732,467649,Fidaa,2017-07-20,2017,te,"[18, 10749, 35]",0.932,7.4,35,Two young people embark on a winding and rocky path to love after meeting at a wedding.,"['Drama', 'Romance', 'Comedy']"
1733,489689,Devi Sri Prasad,2017-11-24,2017,te,"[28, 18]",0.7713,5.0,1,"A group of three close friends, including Devi, Sri and Prasad live a happy life and when everything seems as well for them, a major car accident involving the popular heroine, Leela, changes their life drastically. Who is Leela? and What changes does her accident bring in the life of these friends, forms the crux.","['Action', 'Drama']"
1734,468852,Maa Abbayi,2017-03-17,2017,te,"[28, 10749, 18]",1.2195,10.0,1,"For the protagonist ‘abbai’ (Sree Vishnu), life is all about taking care of his elder sister and doting parents until they are all killed in a mysterious bomb blast. The plot follows this youngster going all out to avenge their deaths.","['Action', 'Romance', 'Drama']"
1735,458016,Keshava,2017-05-19,2017,te,"[28, 53, 18]",0.5881,5.7,11,"Keshava, A law college student is on a hunt down to kill all those who destroyed his family in a dreadful accident. Keshava commits a series of murders and a special officer is appointed to deal with the case. Rest of the story is as to how Keshav dodges the cops and completes his revenge with the help of Satyabhama.","['Action', 'Thriller', 'Drama']"
1736,412326,Khaidi No. 150,2017-01-15,2017,te,"[28, 10749, 53]",0.8772,5.857,21,A convict who plans to escape the country unexpectedly switches his place with a good Samaritan who fights for the rights of poor farmers.,"['Action', 'Romance', 'Thriller']"
1737,469881,Chitrangada,2017-10-03,2017,te,[],0.9304,10.0,1,"Chitrangada or Chitra is suddenly attracted towards women, sexually. Being a psychology professor herself, Chitra is stunned and clueless about the phenomenon and also faces complaints from staff and students about her changed behavior. Chitra sets off to the US in order to unravel the mystery behind her dreams and sudden change in behavior.",[]
1738,456431,Raja the Great,2017-10-18,2017,te,"[28, 35]",0.8827,5.963,27,Raja is a blind man who's trained by his head constable mother to use his disability to his advantage. Lucky is the pampered daughter of a police officer and they're each other's whole world. What happens when Lucky's world is shaken by a goon Deva? How does Raja fit into this picture?,"['Action', 'Comedy']"
1739,524161,Nenorakam,2017-03-17,2017,te,[28],0.9306,0.0,0,"Revolves around Gautam, a loan collection agent who falls in love with Swecha. After multiple attempts, Gautam succeeds in winning back her love. The plot changes gears as a gang involved in human trafficking kidnap Swecha and the onus is on Gautam to rescue her.",['Action']
1740,442405,The Ghazi Attack,2017-02-17,2017,te,"[28, 10752, 53, 36]",0.8614,7.021,97,India’s first underwater war film tries to decode the mystery behind the sinking of Pakistani submarine PNS Ghazi during the Indo-Pak war of 1971.,"['Action', 'War', 'Thriller', 'History']"
1741,483839,Vunnadhi Okate Zindagi,2017-10-27,2017,te,"[10749, 18]",0.7026,5.7,9,The solid friendship between two men takes a beating when a woman enters their lives.,"['Romance', 'Drama']"
1742,466147,Jaya Janaki Nayaka,2017-08-11,2017,te,"[10749, 28, 53]",0.6446,5.1,19,"Gagan is very much in love with Sweety aka Janaki, a sweet-natured girl, ever willing to lend a helping hand to those in need. But she ends up rejecting Gagan and later finds herself in a situation from which there seems no escape. Why did Sweety reject Gagan and what does he do when he finds her in a dangerous predicament.","['Romance', 'Action', 'Thriller']"
1743,465174,Rendu Rellu Aaru,2017-07-07,2017,te,"[35, 10749, 18]",0.5927,3.0,1,Raising each other’s child as their own was a decision that Raju and Rao made when they swapped their newborns at the hospital. But what happens when they grow up is beyond the control of their respective fathers.,"['Comedy', 'Romance', 'Drama']"
1744,457650,Venkatapuram,2017-05-12,2017,te,"[80, 53, 18]",0.7017,0.0,0,"A happy-go-lucky Anand unexpectedly meets a young girl and lands himself in a murder case. With no connection to the murder, Anand is unnecessarily linked to the case, following which he attempts to prove his innocence and unravel the mystery behind the murder.","['Crime', 'Thriller', 'Drama']"
1745,482477,Oxygen,2017-12-01,2017,te,"[28, 53]",0.5377,6.0,6,"Krishna arrives in India to get married to Shruti, but when Krishna saves her father from an attack, it is revealed he has a hidden agenda.","['Action', 'Thriller']"
1746,473234,Arjun Reddy,2017-08-25,2017,te,"[18, 10749]",0.6848,6.982,114,"A brilliant but impulsive young surgeon spirals into self-destruction after a painful breakup, struggling to cope with love, loss, and the consequences of his own temper.","['Drama', 'Romance']"
1747,461253,Mister,2017-04-14,2017,te,"[28, 10749, 35]",0.4055,4.8,7,"Chay is a happy-go-lucky guy living in Spain with his relatives.  A  mistaken identity at the airport results in him reaching out to Meera, with whom he falls in love at first site.  So far, so good.  All hell breaks loose for Chay when he comes to know that Meera is in love with one Siddharth, who ditches her in the last minute.  A heart-broken Meera falls back on Chay for emotional support.  Chay, who has this typical hero's quality of going to any extent to solve others' problems, takes it upon himself to bring smile back on Meera's face. In the process, the hero bumps into Chandramukhi, a village belle who has no idea what a mobile phone is, and a bunch of quirky characters.","['Action', 'Romance', 'Comedy']"
1748,492261,Malli Raava,2017-12-08,2017,te,"[18, 10751, 10749, 35]",0.7401,8.1,15,"Karthik and Anjali are childhood sweethearts who fell in love when they're fourteen. Despite having immense love for each other, circumstances forced them apart many a time. Will things change when they grow older? Will their love story finally have a happy ending?","['Drama', 'Family', 'Romance', 'Comedy']"
1749,461092,Angel,2017-11-03,2017,te,"[28, 14, 10749]",0.5324,5.5,2,"During the course of an excavation work for the construction of a new capital at Amaravati in Andhra Pradesh, workers chance upon an antique idol of a young woman. A smuggler strikes a fancy deal to smuggle the statue abroad, but first it has to be transported to Hyderabad by road. And the antique idol suddenly comes to life!","['Action', 'Fantasy', 'Romance']"
1750,486399,Okkadu Migiladu,2017-11-10,2017,te,"[80, 36, 28]",0.3655,0.0,0,"'Okkadu Migiladu' is the story of displaced Sri Lankan Tamilians who find themselves stuck with the tag of 'refugees' all their lives. The mistreatment they face both in India and Sri Lanka, with either country refusing to accept them as their own, forms the crux of the story.","['Crime', 'History', 'Action']"
1751,447965,Guru,2017-03-31,2017,te,"[18, 28]",0.4811,7.4,11,"A grumpy boxing coach takes on a young, rebellious woman under his wings and starts training her for the world championship. But their biggest battle has to be fought outside the ring.","['Drama', 'Action']"
1752,440794,Katamarayudu,2017-03-24,2017,te,"[28, 10751]",0.5544,5.231,13,"A violent man Rayudu tries to redeem himself to impress the love of his life, until he gets pushed into a situation that forces him to act.","['Action', 'Family']"
1753,460699,Nene Raju Nene Mantri,2017-08-11,2017,te,"[28, 10749, 53]",0.6961,6.595,21,"Nene Raju Nene Mantri is the story of Radha Jogendra and the love of his life, Radha. His whole world revolves around her and he can go to any lengths to make her happy. But what happens when such profound love takes the shape of cavernous ambition?","['Action', 'Romance', 'Thriller']"
1754,550877,Anthervedam,2018-09-21,2018,te,"[18, 53]",5.9129,0.0,0,,"['Drama', 'Thriller']"
1755,625802,Sharabha,2018-11-22,2018,te,"[14, 53]",4.0106,0.0,0,"When Chandraksha releases a horde of evil spirits that soon attack various villages, Parvathamma and her son, Sharabha, try to stop them with the help of their deity, Lord Narasimha.","['Fantasy', 'Thriller']"
1756,485789,Bhaagamathie,2018-01-26,2018,te,"[53, 27, 80]",3.4219,6.0,37,"Accused of murdering her husband, IAS officer Chanchala, is taken to a haunted house called Bhaaghamathie Bungalow, where police and CBI officials interrogate her to dig up dirt on a politician she had worked under. As she's left alone in the haunted house, spirits take control of her and IAS Chanchala transforms into an unrecognisable person. How this impacts her and everyone around her forms the crux of the story.","['Thriller', 'Horror', 'Crime']"
1757,536939,Lover,2018-07-20,2018,te,"[28, 10749, 18]",3.7759,7.0,1,"Raj is carefree custom-bike maker who yearns for a family of his own. Charita is a responsible nurse who wants to lead a life that is worth something. However, when she gets embroiled in a deadly conspiracy, how will the lovers get out of the dangerous situation?","['Action', 'Romance', 'Drama']"
1758,502703,Gayatri,2018-02-09,2018,te,"[10751, 28, 53]",3.5714,3.0,1,"Dasari Sivaji is a stage artiste on the lookout for his long-lost daughter Gayatri . What happened that broke his family apart? Will he ever reunite with his daughter, is what 'Gayatri' is all about.","['Family', 'Action', 'Thriller']"
1759,541188,Tharuvatha Evaru,2018-08-03,2018,te,"[53, 27]",3.1007,0.0,0,The twist in the tale arises when the contestants in the reality show keep getting killed one after the other. Rest of the story is as to how Chandu saves Nithya’s life and wins his love back.,"['Thriller', 'Horror']"
1760,540180,Brand Babu,2018-08-03,2018,te,"[35, 10749]",2.8319,4.5,2,"Diamond Babu (Sumanth Shailendra) is person who is obsessed with brands, he inherits the quality from his father who ensures even the match box used in his house is of reputed brand and dress code at a funeral is white and white, he moulds his son like him.","['Comedy', 'Romance']"
1761,596244,My Dear Marthandam,2018-12-29,2018,te,"[35, 80]",2.5563,0.0,0,,"['Comedy', 'Crime']"
1762,540468,Geetha Govindam,2018-08-15,2018,te,[10749],2.5991,6.9,75,"Vijay Govind, a young college lecturer who dreams of marriage falls for Geetha, a level-headed woman who's wary of strangers and isn't easy to convince. While things seem to go smoothly, Vijay makes a terrible mistake which not only derails any hope for his love story, but also potential repercussions with his family.",['Romance']
