tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview
272,Batman Begins,2005-06-10,2005,en,"[18, 80, 28]",19.413,7.72,22222,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman."
953,Madagascar,2005-05-25,2005,en,"[10751, 16, 12, 35]",16.6251,6.92,11507,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.
4348,Pride & Prejudice,2005-09-16,2005,en,"[18, 10749]",14.7447,8.052,8597,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages."
1495,Kingdom of Heaven,2005-05-03,2005,en,"[18, 28, 12, 36, 10752]",15.1068,7.014,4771,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades."
3933,Corpse Bride,2005-09-12,2005,en,"[10749, 14, 16]",13.3681,7.586,10006,"In a 19th-century European village, a young man about to be married is whisked away to the underworld and wed to a mysterious corpse bride, while his real bride waits bereft in the land of the living."
787,Mr. & Mrs. Smith,2005-06-07,2005,en,"[28, 35, 18, 53]",13.4414,6.69,11014,"A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other."
9928,Robots,2005-03-10,2005,en,"[16, 35, 10751, 878]",13.2982,6.479,4831,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Bigweld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete."
74,War of the Worlds,2005-06-28,2005,en,"[12, 53, 878]",12.4174,6.5,8952,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down."
1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17,2005,en,"[12, 28, 878]",11.1915,7.458,14654,"When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker must choose a side."
561,Constantine,2005-02-08,2005,en,"[14, 28, 27]",11.0069,7.12,7824,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles."
142,Brokeback Mountain,2005-10-22,2005,en,"[18, 10749]",10.1607,7.785,7414,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own."
6957,The 40 Year Old Virgin,2005-08-11,2005,en,"[35, 10749]",9.3068,6.415,7076,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom."
9885,Wolf Creek,2005-09-16,2005,en,"[27, 53]",9.3223,6.233,1254,"Stranded backpackers in remote Australia fall prey to a murderous bushman, who offers to fix their car, then takes them captive."
2313,Prime,2005-09-21,2005,en,"[35, 18, 10749]",8.7992,6.0,832,"A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst."
5289,Chaos,2005-01-17,2005,en,"[18, 28, 80]",9.3893,6.316,1117,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices."
7553,Waiting...,2005-10-07,2005,en,"[35, 10749]",9.2016,6.204,962,Young employees at Shenaniganz restaurant collectively stave off boredom and adulthood with their antics.
231,Syriana,2005-11-23,2005,en,"[18, 53]",9.2392,6.421,1454,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins."
254,King Kong,2005-12-12,2005,en,"[12, 18, 28]",9.1819,6.887,8340,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady."
6439,Racing Stripes,2005-01-06,2005,en,"[35, 10751]",8.8522,5.879,647,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle."
58646,Opa!,2005-11-13,2005,en,"[35, 10749]",8.7267,5.7,11,A modern day treasure hunt for a mystical relic that turns into a love story for all time.
15258,The Aristocrats,2005-07-29,2005,en,"[35, 99]",7.8304,5.9,173,"One hundred superstar comedians tell the same very, VERY dirty, filthy joke--one shared privately by comics since Vaudeville."
26541,The Tesseract,2005-06-09,2005,en,"[53, 18]",7.8667,4.579,19,"A psychologist, an Englishman, a bellboy and a wounded female assasin have their fates crossed at a sleazy Bangkok hotel."
24123,Cake,2005-05-12,2005,en,"[35, 10749]",7.9082,4.8,125,A travel writer improves her love life when she becomes an editor for her father's wedding magazine.
10982,Hoodwinked!,2005-12-16,2005,en,"[16, 35, 10751, 80, 9648]",8.4228,6.268,1865,"Little Red Riding Hood: A classic story, but there's more to every tale than meets the eye. Before you judge a book by its cover, you've got to flip through the pages. In the re-telling of this classic fable, the story begins at the end of the tale and winds its way back. Chief Grizzly and Detective Bill Stork investigate a domestic disturbance at Granny's cottage, involving a karate-kicking Red Riding Hood, a sarcastic wolf and an oafish Woodsman."
187,Sin City,2005-04-01,2005,en,"[80, 53]",8.4947,7.461,8654,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care."
398,Capote,2005-09-30,2005,en,"[80, 18]",5.9948,7.0,1587,"A biopic of writer Truman Capote and his assignment for The New Yorker to write the non-fiction book ""In Cold Blood""."
14174,Lie with Me,2005-11-11,2005,en,[18],7.2522,5.2,300,"Happily unattached, the sexually voracious Leila satisfies her desires with a host of rapidly changing bed partners, unconcerned about the emotional consequences. But that all changes when she meets an artist looking for a deeper commitment."
9291,The Longest Yard,2005-05-27,2005,en,"[18, 35, 80]",8.3645,6.667,3595,"Disgraced pro football quarterback Paul Crewe lands in a Texas federal penitentiary, where manipulative Warden Hazen recruits him to advise the institution's football team of prison guards. Crewe suggests a tune-up game which lands him quarterbacking a crew of inmates in a game against the guards. Aided by incarcerated ex-NFL coach and player Nate Scarborough, Crewe and his team must overcome not only the bloodthirstiness of the opposition, but also the corrupt warden trying to fix the game against them."
11348,Fragile,2005-10-14,2005,en,"[27, 53, 9648]",6.8633,6.54,611,"Haunted by memories of a patient's death, a nurse  takes a job at an antiquated hospital for children. Soon she learns that the kids fear a ghost that prowls the floors and will not allow anyone to leave. Amy tries to protect them and convince the other staffers of the evil that lurks there."
1640,Crash,2005-05-06,2005,en,[18],8.1956,7.215,3759,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period."
9982,Chicken Little,2005-11-04,2005,en,"[16, 10751, 35]",7.3868,5.9,4090,"When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken."
9738,Fantastic Four,2005-06-29,2005,en,"[28, 14, 878]",9.2182,5.803,9837,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction."
27902,Love Wrecked,2005-11-01,2005,en,"[10749, 35]",7.7694,5.1,523,"18-year-old Jenny Taylor is ecstatic when she finds out that her favorite rock star, Jason Masters, is a guest at the tropical resort where she is working for the summer. When they are both thrown overboard during a Caribbean cruise, she saves his life and they find themselves stranded on a remote beach. Deliriously in love with the idea of time alone with him, she manages to hide the fact that they're a stone's throw away from their resort."
2610,Shopgirl,2005-10-21,2005,en,"[35, 18, 10749]",8.0234,5.77,274,"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorcée Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them."
64942,Mary,2005-11-18,2005,en,[18],6.7872,5.6,40,"The filming of a movie about Jesus’ death deeply affects three people — an egotistical director who cast himself as Christ, the actress playing Mary Magdalene who cannot bring herself to leave Bethlehem and a TV journalist whose spiritual doubts start to consume him."
10092,Cry_Wolf,2005-09-16,2005,en,"[27, 53]",5.9913,5.792,580,"After a local woman is murdered, a group of teenage liars create a warning e-mail of a serial killer named “The Wolf”, coming on the next full moon. The teens describe each death method The Wolf uses, but when the described victims actually do start turning up dead, suddenly no one knows where the lies end and the truth begins."
1370497,Behind Those Eyes,2005-10-01,2005,en,[99],5.5631,0.0,0,"Behind Those Eyes provides a magnifying glass into the behind-the-scenes dynamism of Brad Arnold, Matt Roberts, Todd Harrel and Chris Henderson, both on and off the tour. The movie showcases the evolution of the band, and all angles are revealed, from sold-out performances to private moments off-stage, when the visuals are raw, the music uncut, and the energy so real, you'll understand what truly drives 3 Doors Down, and why it has become one of the most explosive rock and roll bands of our era."
350,The Devil Wears Prada,2006-06-29,2006,en,"[18, 35]",18.3596,7.39,12759,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine."
588,Silent Hill,2006-04-21,2006,en,"[27, 9648]",18.839,6.616,4705,"Rose, a desperate mother, takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears, and Rose embarks on a horrific journey to get her back and begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier."
58,Pirates of the Caribbean: Dead Man's Chest,2006-07-06,2006,en,"[12, 14, 28]",16.5388,7.374,16867,"Jack's got a blood debt to pay: he owes his soul to the legendary Davy Jones, ghastly Ruler of the Ocean Depths.  But ever-crafty Jack isn't about to go down without a fight."
1422,The Departed,2006-10-04,2006,en,"[18, 53, 80]",15.927,8.159,15862,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them."
36557,Casino Royale,2006-11-14,2006,en,"[12, 28, 53]",15.1081,7.6,11427,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career."
1579,Apocalypto,2006-12-07,2006,en,"[28, 18, 36]",12.6741,7.593,6072,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life."
1593,Night at the Museum,2006-12-20,2006,en,"[28, 12, 35, 10751, 14]",12.1556,6.594,10762,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits."
1124,The Prestige,2006-10-17,2006,en,"[18, 9648, 878]",14.194,8.206,17192,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences."
920,Cars,2006-06-08,2006,en,"[16, 12, 35, 10751]",11.533,7.021,14862,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters."
752,V for Vendetta,2006-02-23,2006,en,"[28, 53, 878]",12.8592,7.896,15296,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain."
591,The Da Vinci Code,2006-05-17,2006,en,"[53, 9648]",11.9009,6.727,9878,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity."
950,Ice Age: The Meltdown,2006-03-29,2006,en,"[16, 10751, 35, 12]",9.575,6.717,10193,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation."
956,Mission: Impossible III,2006-04-25,2006,en,"[12, 28, 53]",9.8476,6.759,7467,"Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who's as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear – including the woman Hunt loves."
1402,The Pursuit of Happyness,2006-12-14,2006,en,[18],11.1715,7.886,10398,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
7512,Idiocracy,2006-09-01,2006,en,"[35, 878, 12]",10.7686,6.367,3407,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around."
9907,Barnyard,2006-08-04,2006,en,"[16, 35, 10751]",8.7987,5.9,1155,"Otis is a mischievous, carefree Holstein cow who lives on a farm where, unbeknownst to humans, the animals are anthropomorphic. He prefers having fun with his best friends: Pip the mouse, Freddy the ferret, Peck the rooster, and Pig the pig - rather than following strict rules and accepting responsibility. This annoys his stern adoptive father Ben, the leader of the farm's community. One evening, Otis convinces Ben to cover his night watch so he can attend a massive party in the barn and impress Daisy, a pregnant cow who recently arrived at the farm with her best friend Bessy as a newcomer. As the animals party, Dag the coyote and his pack attempt to raid the chicken coop. Ben fends them off alone but is fatally wounded and killed. Otis must now learn the value of responsibility when he becomes the leader of his farm home's community."
7551,Déjà Vu,2006-11-22,2006,en,"[28, 53, 878]",8.934,6.874,5154,"Called in to recover evidence in the aftermath of a horrific explosion on a New Orleans ferry, Federal agent Doug Carlin gets pulled away from the scene and taken to a top-secret government lab that uses a time-shifting surveillance device to help prevent crime."
9792,The Hills Have Eyes,2006-03-10,2006,en,"[27, 53]",9.4773,6.453,3266,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey."
1164,Babel,2006-10-26,2006,en,[18],8.851,7.168,3985,"Tragedy strikes a married couple vacationing in the Moroccan desert, which jumpstarts an interlocking story involving four different families."
1372,Blood Diamond,2006-12-08,2006,en,"[18, 53, 28]",9.5701,7.553,8144,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide."
1125,Dreamgirls,2006-12-25,2006,en,"[18, 10402]",8.5995,6.714,1063,"A trio of female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way."
9693,Children of Men,2006-09-22,2006,en,"[18, 28, 53, 878]",10.1143,7.612,7658,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind."
1427,Perfume: The Story of a Murderer,2006-09-13,2006,en,"[80, 14, 18]",8.7055,7.365,4886,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume."
40631,Dracula,2006-12-28,2006,en,"[18, 27, 10770]",7.31,5.6,48,"The Romanian count known as Dracula is summoned to London by Arthur Holmwood, a young Lord who is one the verge of being wed. Unknown to Arthur's future bride Lucy, her future husband is infected with syphilis and therefore cannot consummate their marriage. Arthur has laid his hopes of being cured on the enigmatic count; as it is said that Dracula has extraordinary powers. But these supernatural powers have sinister origins. The Count is a vampire. Soon Arthur realizes his serious mistake as all hell breaks loose and the Count infects others with his ancient curse. But Dracula has not counted on the young Lord acquiring the assistance of the Dutch Vampire expert Prof. Abraham Van Helsing."
9339,Click,2006-06-23,2006,en,"[35, 18, 14]",8.4705,6.301,7416,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results."
14113,Zoom,2006-08-11,2006,en,"[10751, 35, 12, 28, 878]",6.9618,5.3,629,"Jack Shepard is an out-of-shape auto shop owner, far removed from the man who once protected the world's freedom. Reluctantly called back into action by the government, Jack is tasked with turning a ragtag group of kids with special powers into a new generation of superheroes to save the world from certain destruction."
9530,RV,2006-04-28,2006,en,"[10751, 35, 12]",8.1186,5.884,1764,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the Munro family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style."
9053,DOA: Dead or Alive,2006-09-07,2006,en,"[12, 28, 53]",6.5948,5.255,894,Four beautiful rivals at an invitation-only martial-arts tournament join forces against a sinister threat. Princess Kasumi is an aristocratic warrior trained by martial-arts masters. Tina Armstrong is a wrestling superstar. Helena Douglas is an athlete with a tragic past. Christie Allen earns her keep as a thief and an assassin-for-hire.
14137,Beer League,2006-09-15,2006,en,[35],6.9547,5.1,69,An unemployed slacker inspires his softball teammates to improve their game to avoid getting kicked out of the local league.
1581,The Holiday,2006-12-05,2006,en,"[35, 10749]",8.3898,7.1,5531,"Two women, one American and one British, swap homes at Christmastime following bad breakups. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship."
2207,16 Blocks,2006-03-01,2006,en,"[28, 12, 80, 53]",8.0947,6.446,2045,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there."
1249,Hollywoodland,2006-08-31,2006,en,"[80, 18, 9648, 53]",6.8316,6.088,437,"When Hollywood superstar George Reeves dies in his home, private detective Louis Simo is hired to investigate his death and gets caught in a web of lies involving a big studio executive's wife. Based on a true story."
10079,Joy Division,2006-11-17,2006,en,[18],6.9968,5.0,25,"A teenage orphan fights against the Red Army at the end of WWII and in the aftermath is 'adopted' by a Commissar. Years later he is sent to London during the Cold war to work for the KGB, where he questions his life."
425882,Driller,2006-10-11,2006,en,"[878, 27]",5.5536,4.3,6,"A dark and amusing tale of alien abduction, drugged up youth, drilling and killing."
9727,End Game,2006-07-27,2006,en,"[28, 53, 80, 18]",6.4944,5.388,98,"Alex Thomas was the man in charge of protecting the president but, when the time came to fulfill his duties, everything just went wrong. His conscience haunted by a bullet, and his devotion to his country stronger than ever, Alex teams with a seasoned reporter to navigate a treacherous web of lies, unlocking a dangerous conspiracy, and enter a deadly world in which skilled assassins and highly-trained ex-special ops lurk in every shadow."
9973,Air Buddies,2006-12-12,2006,en,"[12, 35, 10751]",7.8931,5.937,347,"The offspring of sportsman canine Air Bud: B-Dawg, Mudbud, Budderball, Buddha, and Rosebud, uncover a kidnapping plot motivated by a little rich boy's desire to have the world's most athletic dog as a pet."
9959,Freedomland,2006-02-17,2006,en,"[53, 80, 9648]",7.2129,5.234,354,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.
5072,Severance,2006-05-19,2006,en,"[27, 35, 53]",6.8567,6.276,653,Seven employees of an international weapons manufacturer are treated to a team-building weekend at the company’s newly built luxury spa lodge. Things quickly go awry as the colleagues find their corporate weekend sabotaged by a deadly enemy.
9286,Final Destination 3,2006-02-09,2006,en,"[27, 9648]",7.0821,6.15,4458,"High school senior Wendy's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself — which seeks out those who escaped their fate."
9297,Monster House,2006-06-30,2006,en,"[16, 35, 10751, 14]",7.3606,6.704,4243,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets."
675,Harry Potter and the Order of the Phoenix,2007-07-08,2007,en,"[12, 14]",22.1954,7.672,20502,"Returning for his fifth year at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of motivated students to defend themselves against the Dark Arts."
285,Pirates of the Caribbean: At World's End,2007-05-19,2007,en,"[12, 14, 28]",18.2831,7.267,15194,"Captain Jack Sparrow, that wily charmer of a pirate, is trapped in Davy Jones' Locker when his pirate brethren begin a desperate quest to locate and rescue him. Follow their wild seafaring adventures from exotic Singapore to World's End and beyond."
2062,Ratatouille,2007-06-28,2007,en,"[16, 35, 10751, 14]",19.0842,7.835,18161,"Remy, a resident of Paris, has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, Remy finds himself ideally placed to realize his dream. He forms an unusual alliance with the restaurants rookie employee, and together they work through challenges stemming from Head Chef Skinner, Remy’s colony, and renowned food critic Anton Ego, who strikes fear in the hearts of chefs all throughout France."
13957,Closing the Ring,2007-09-14,2007,en,"[18, 10749]",13.7909,6.1,105,"During the 1940s, a group of young men go off to war, leaving behind Ethel Ann, who is in love with one of them, Teddy. In modern-day Belfast, a man named Jimmy endeavors to return a ring found in the wreckage of a crashed plane. He travels to Michigan, where the grown Ethel Ann, who married another man after Teddy was killed in battle, now lives. Ethel Ann must decide whether to go with Jimmy to meet the soldier who last saw Teddy alive."
559,Spider-Man 3,2007-05-01,2007,en,"[28, 12, 878]",15.8975,6.449,14940,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle."
810,Shrek the Third,2007-05-17,2007,en,"[14, 12, 16, 35, 10751]",14.3227,6.302,9607,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom."
7485,Shooter,2007-03-22,2007,en,"[18, 28, 53]",14.4836,7.12,5299,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world."
6977,No Country for Old Men,2007-11-09,2007,en,"[80, 53, 37]",16.601,7.946,12972,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide."
6479,I Am Legend,2007-12-12,2007,en,"[18, 878, 53]",15.1013,7.21,16547,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone."
1571,Live Free or Die Hard,2007-06-20,2007,en,"[28, 53]",13.0698,6.638,6211,"John McClane is back and badder than ever, and this time he calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure."
2503,The Bourne Ultimatum,2007-08-03,2007,en,"[28, 18, 9648, 53]",12.6881,7.434,8184,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him."
4347,Atonement,2007-02-27,2007,en,"[18, 10749]",11.9941,7.638,4595,A young girl irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.
8363,Superbad,2007-08-17,2007,en,[35],12.6287,7.259,7871,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.
1562,28 Weeks Later,2007-04-26,2007,en,"[27, 53, 878]",10.1847,6.608,5340,"Twenty-eight weeks after the spread of a deadly rage virus, the inhabitants of the British Isles have lost their battle against the onslaught, as the virus has killed everyone there. Six months later, a group of Americans dare to set foot on the Isles, convinced the danger has passed. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims."
1949,Zodiac,2007-03-02,2007,en,"[80, 9648, 53]",11.1821,7.5,11310,"Over the course of a decade, editors of the San Francisco Chronicle entice themselves in the murders of the Zodiac Killer. However, as time runs its course, interest in the case dwindles in the eyes of the professionals. The Killer stops interacting with the public. However, believing he has the answers, an amateur cartoonist from the initial sightings races against time to prevent what he believes is another murder."
5559,Bee Movie,2007-10-28,2007,en,"[10751, 16, 12, 35]",11.3918,6.0,5140,"Barry B. Benson, a recent college graduate who wants more out of his life than making honey, decides to sue the human race after learning about the exploitation of bees at the hands of mankind. What will happen next?"
7345,There Will Be Blood,2007-12-26,2007,en,[18],10.887,8.1,7219,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives."
1250,Ghost Rider,2007-01-15,2007,en,"[53, 28, 14]",10.4315,5.588,6321,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'."
13186,Wrong Turn 2: Dead End,2007-08-25,2007,en,"[27, 53]",10.1096,6.144,1501,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!
