tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,cast,director,keywords
480639,Pataki,2017-05-26,2017,kn,"[18, 28, 35]",0.8284,4.0,2,Surya is a corrupt IPS officer and he misuses his power to gain monetary benefits in unorthodox methods. During this process he also encourages a local MP named Rudra Pratap who has become a huge headache to Agni.,ganesh ranyarao saikumar priyankathimmesh ashishvidhyarthi,manjuswaraj,
493996,Dhairyam,2017-12-21,2017,kn,"[28, 10751, 53]",0.7508,6.0,1,Dhairyam movie is about Ajay (Ajay Rao) a state level rank student who comes from a lower middle-class background is always in a financial crunch.,aditiprabhudeva p.ravishankar sadhukokila jaijagadish ajairao,a.r.shivatejas,
454113,Raajakumara,2017-03-24,2017,kn,"[10751, 18]",1.0099,6.8,4,"A dutiful son, a prince in his fathers' eyes, retains his purity of character despite the many challenges thrown his way.",puneethrajkumar priyaanand anantnag r.sarathkumar prakashraj,santhoshananddram,australia old people's nurse flashback orphan vaccine raajakumara
1040267,Noorondu Nenapu,2017-06-09,2017,kn,"[18, 10749]",0.5096,0.0,0,"During the 1980s, Shreyas, an affluent young man, befriends DSP and his gang in his new college. Meenu, a gang member, falls in love with Shreyas but unfortunately, he has his heart set on Shruthi.",chethankumar meghanaraj rajavardan sushmitajoshi,kumareshm,
441862,Hebbuli,2017-02-23,2017,kn,"[18, 28]",0.8105,5.6,13,A fearless commando arrives home at the news of his brother's suicide until he starts to deeply investigate the reason behind his mysterious demise.,sudeepa v.ravichandran amalapaul kabirduhansingh ravikishan,rudreshm.gowda,
611519,Saheba,2017-08-25,2017,kn,"[10751, 10749, 18]",0.3141,7.0,1,"An ordinary book shop owner Manu, helps Nandhini to enter film industry, without coming into the picture.",manoranjanravichandran shanvishrivastava lakshmi bulletprakash kuriprathap,bharath,
498176,Mumbai,2017-01-26,2017,kn,[],0.3718,6.0,1,"Mumbai is a mass action entertainer produced by Ramu films and directed by AK47 script writer S R Ramesh. Krishna the protagonist works in a bar as cashier who eventually meets a girl beside his house and starting with small fights and humour he falls in love with her. Alongside he is constantly helping an orphanage and has a special bondage with blind kids. Later on due to some problem which occurs in the orphanage, the situation forces him to move to Mumbai which leads him to the underworld. Rest of the story revolves around the thrilling action with the underworld, the orphanage and his love interest.",teju ashishvidhyarthi rangayanaraghu darlingkrishna,s.rramesha,
498407,Bharjari,2017-09-15,2017,kn,"[35, 28, 18, 10749]",0.4787,9.0,2,"Romantic action drama about the life of an easygoing youngster named Surya, whose life take some unexpected turns thanks to the three women he meets along the way.",dhruvasarja rachitaram hariprriya vaishalideepak avinash,chethankumar,
512866,Anjaniputra,2017-12-21,2017,kn,"[28, 35, 10749]",0.7039,6.0,8,"A small-time businessman who runs a finance business at a local vegetable market enjoys the support of the local vendors and people in the area. All goes well for him until one day, he saves an honest police officer from being killed by a local gangster. Soon, a rivalry ensues between the two.",puneethrajkumar rashmikamandanna ramyakrishnan p.ravishankar chikkanna,a.harsha,
469338,A Gunny Sack for an Umbrella,2017-01-01,2017,kn,"[99, 10402]",0.2705,0.0,0,A day in the life of migrant worker's son,,vivekthomas,
552375,Aake,2017-06-30,2017,kn,"[27, 9648, 53]",0.5303,6.0,2,"A ghost named Maya becomes the common link between Arjun, an artist in London, and Sharmila, a single mom and struggling actress from Bengaluru.",chiranjeevisarja sharmielamandre achyuthkumar prakashbelawadi,k.m.chaitanya,
447562,Urvi,2017-03-17,2017,kn,"[53, 18]",0.4372,7.6,8,Troubling circumstances bring forward three women who work together to plot their revenge against one common man who is responsible for destroying their lives.,sruthihariharan shraddhasrinath achyuthkumar shwetapandit prabhumundkur,bspradeepvarma,
895020,Srikanta,2017-01-06,2017,kn,[],0.4062,0.0,0,"Srikanta, who indulges in petty illegal activities, gives a lift to a journalist en-route to Agumbe. The duo talk about their life and experiences throughout their journey.",shivarajkumar chandinisreedharan,,
546856,Maasthi Gudi,2017-05-17,2017,kn,"[28, 53]",0.4635,10.0,1,"Masti Gudi is a 2017 Indian Kannada-language action film directed by Nagshekar, starring Duniya Vijay who is also credited for the film's story, Kriti Kharbanda and Amulya in lead roles",amulya raghavuday kritikharbanda duniyavijay srinivasamurthy,nagashekar,flashback forest ranger revenge loss of child
547724,Athiratha,2017-11-24,2017,kn,"[28, 53]",0.6166,4.0,2,The story of Athiratha revolves around an aspiring journalist who helps the innocent and talented young students get a fair chance by uncovering the huge racket of question paper leaks and fake certification prevalent in the country.,chethankumar sadhukokila avinash achyuthkumar sudhabelawadi,maheshbabu,
489200,College Kumar,2017-11-10,2017,kn,"[35, 18, 10749]",0.4196,5.7,3,"Shivakumar works as a peon in an office and strives to ensure that his son Kumar fulfils his dreams. When the pressure gets to Kumar, he starts to rebel against his father.",samyukthahegde p.ravishankar shruti achyuthkumar sadhukokila,harisantosh,
463677,Pushpaka Vimana,2017-01-06,2017,kn,"[35, 10751, 18]",0.3365,8.7,3,"A mentally-challenged father lives in his idyllic world with his daughter, both of them crazy about planes. In his quest to get his daughter that toy plane that she yearns for, he ends up in jail wrongly accused of a crime he doesn't commit. What follows is a bittersweet tale of a father and daughter trying to be together...",ramesharavind yuvinaparthavi rachitaram juhichawlamehta ravikale,s.ravindranath,mentally challenged
499990,Mufti,2017-12-01,2017,kn,"[28, 53]",0.3707,8.6,7,"An undercover cop goes into the big bad world of Ronapura, an place taken over by a don named Bhairathi Ranagal, where his safety may be compromised.",sriimurali shivarajkumar shanvishrivastava chayasingh vasishtan.simha,narthan,neo-noir
477367,Dandupalya 2,2017-07-14,2017,kn,[80],0.5938,10.0,1,"‘Dandupalyam 2’ is the sequel to 2012 thriller ‘Dandupalyam’ that chronicled the life and exploitations of the scandalous D-gang. ‘Dandupalya 2’ offers a whole new perspective to the already established story, making one question everything they already know.",poojagandhi makranddeshpande ravikale sanjjanaagalrani tablanani,srinivasaraju,
514700,Tarak,2017-09-29,2017,kn,"[28, 10749]",0.3578,6.4,5,"Tarak, the grandson of a Bengaluru-based businessman who grows up in Europe is reluctant to visit India despite several pleas by his grandfather. All goes well for him until he falls in love with Meera, a selfless person who lives for the happiness of others. The two share a blissful relationship, however, things change when Meera poses Tarak a 60-day challenge to prove his real love for her. To prove his love, Tarak accepts and as part of the challenge visits India and soon finds himself in a tricky situation that would ruin his relationship. What happens next, forms the crux.",darshanthoogudeepasrinivas sruthihariharan shanvishrivastava devaraj kuriprathap,prakashveer,
1321455,Amaravathi,2017-02-10,2017,kn,[18],0.3114,0.0,0,"Chenna is the son of a sewage cleaner and is aspiring for a good life by being an ideal student in his college. His mentor, a social reformer, gets him to look beyond his space and fight for the basic rights. Chenna's tryst with this revolution forms the backdrop of this narrative.",achyuthkumar kushalbk vaishalideepak neenasamashwath,b.m.giriraj,
493817,Mass Leader,2017-08-11,2017,kn,[],0.2828,3.0,2,"Captain Shivaraj, an honest army officer, and his associates Guru and Viji kill terrorists to protect India. They learn that a corrupt politician is helping illegal immigrants settle in the country.",pranithasubhash vijayraghavendra gururajjaggesh yogesh shivarajkumar,narasimhamurthy,
559652,Upendra Matte Baa,2017-11-07,2017,kn,"[18, 28, 10749]",0.3234,0.0,0,"Upendra Matte Baa (Come again Upendra) is a 2017 Indian Kannada-language supernatural drama film directed by N. Arun Lokanath (Loki). The film stars Upendra in dual roles along with Prema and Sruthi Hariharan. The film's cinematography was handled by Swamy J. Gowda. The soundtrack and film score were composed by V. Sridhar.  After the death of a flirtatious zamindar named Upendra Raju, Yama sends his soul back to earth to fix the quarrels of his family.",upendra prema sruthihariharan harshikapoonacha saikumar,n.arunlokanath,
647937,Manasu Malligey,2017-03-31,2017,kn,"[10749, 18]",0.3542,0.0,0,A love-story between a girl of an upper caste and a boy from a lower caste.,rinkurajguru nishanthrusso tanajigalgunde sourabhkulakarni,s.narayan,remake
474956,Ondu Motteya Kathe,2017-07-07,2017,kn,"[18, 35]",0.3294,7.1,19,"Janardhan a 28 year old Kannada Lecturer from Mangalore who is quite an introvert comes to know from an astrologer that he would attain sanyasa (embrace asceticism) if he doesn't get married within a year. Hearing this Janardhan is now in a situation of trouble & desperation as he has never had a decent conversation with females until now in his life & all the proposals his family has seen also has gone in vain as he doesn't look great,physically. Janardhan continues his search for a beautiful bride. In this journey he faces various situations & conflicts which in turn gives him a chance to revisit his inner core & experience his self discovery. Does Janardhan find his bride or does he attain spiritual path? forms the rest of the story.",rajbshetty shailashreemulki shreyaanchan amruthanaik ushabhandary,rajbshetty,
436413,Beautiful Manasugalu,2017-01-20,2017,kn,"[18, 10749]",0.3191,5.5,2,"A romance-comedy film directed by Jayatheertha, starring Sathish Ninasam and Sruthi Hariharan in the lead roles.",sathishninasam sruthihariharan achyuthkumar prashanthsiddi tablanani,jayathirtha,
518302,Chamak,2017-12-29,2017,kn,[35],0.2854,6.3,9,"Kush, a gynaecologist and a playboy refuses his family's wishes to marry because his freedom will be curtailed if he marries. He later marries Khushi, an innocent girl while acting as if he is also an innocent guy in front of her family.",rashmikamandanna sadhukokila sumithra ganesh sanjanashetty,suni,
1499024,Srinivasa Kalyana,2017-02-21,2017,kn,"[10749, 35]",0.2281,0.0,0,"A regular guy finds himself through his journey of finding love, lust and heartbreak and his real purpose in life through encounters.",m.g.srinivas kavithagowda nikhilasuman sujayshastri achyuthkumar,m.g.srinivas,
680347,Kaal Kg Preethi,2017-03-03,2017,kn,"[10749, 35, 18]",0.2612,1.0,1,"1/4 kg Preethi is all about the journey of a young guy (Guru) who falls in love with his college mate (Sri). He kept hesitating to convey this to her, assuming he might get rejected. But then there have been a couple of instances which made Guru and Sri to travel along life's journey together. Do come and watch their journey that's loaded with fun, craziness, fights and enjoy!",vihangowda hithachandrashekar,satyashauryasagar,
1330716,Raaga,2017-04-21,2017,kn,[18],0.3311,0.0,0,"Mithra is a blind man, whose happy-go-lucky demeanor and philosophies ensure that he is everyone's favourite. When a timid, insecure and rich blind girl, Anu, enters his life, he experiences a whole new feeling.",mithra bhama avinash rangayanaraghu sadhukokila,pcshekar,
