tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,cast,director,keywords
4247,Scary Movie,2000-07-07,2000,en,[35],22.256,6.388,7623,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",annafaris reginahall marlonwayans shawnwayans jonabrahams,keenenivorywayans,high school psychopath garage satire parody crude humor spoof slasher horror spoof drugs aftercreditsstinger horror parody enthusiastic
98,Gladiator,2000-05-04,2000,en,"[28, 18, 12]",18.2146,8.223,20647,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",russellcrowe joaquinphoenix connienielsen oliverreed richardharris,ridleyscott,"gladiator rome, italy arena senate roman empire parent child relationship emperor slavery ancient rome revenge battlefield slave auction historical fiction ancient world combat chariot philosopher barbarian horde 2nd century successor commodus maximus serene defiant excited gladiador"
4234,Scream 3,2000-02-04,2000,en,"[27, 9648]",11.547,6.007,3982,"As bodies begin dropping around the Hollywood set of STAB 3, the third film based on the gruesome Woodsboro killings, Sidney and other survivors are once again terrorized by another Ghostface killer.",nevecampbell courteneycox davidarquette patrickdempsey scottfoley,wescraven,mask isolation movie business ex-cop sequel serial killer reporter slasher hollywood self-referential phone call satirical annual phone call
11688,The Emperor's New Groove,2000-12-15,2000,en,"[12, 16, 35, 10751, 14]",11.2891,7.557,7218,"Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne and his human form with the help of Pacha, a gentle llama herder.",davidspade johngoodman earthakitt patrickwarburton wendiemalick,markdindal,central and south america kingdom birthday peru emperor villain palace berater breaking the fourth wall incan empire assassination attempt 15th century llama
77,Memento,2000-10-11,2000,en,"[9648, 53]",11.6323,8.176,16025,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",guypearce carrie-annemoss joepantoliano markboonejunior russfega,christophernolan,"drug dealer amnesia insulin tattoo waitress motel manipulation flashback confusion revenge murder memory loss memory psychological thriller whodunit los angeles, california polaroid based on short story nonlinear timeline mourning insurance agent individuality phone call disturbed paranoid neo-noir somber reverse chronology diabetes bewildered bold complicated suspense mystery"
107,Snatch,2000-09-01,2000,en,"[80, 35]",11.9698,7.817,9832,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond.",jasonstatham alanford stephengraham bradpitt dennisfarina,guyritchie,robbery trailer park england gypsy gambling bare knuckle boxing slang diamond antwerp pig gangster boxer underground fighting diamond heist pikey excited
1359,American Psycho,2000-04-13,2000,en,"[53, 18, 80]",11.8479,7.407,12107,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",christianbale justintheroux joshlucas billsage chloësevigny,maryharron,new york city based on novel or book businessman psychopath dark comedy satire wall street serial killer chainsaw big city psychological thriller character study white collar harvard business school voice imitation 1980s american businessman bloody ambiguity psychological horror horror baffled horrified
8871,How the Grinch Stole Christmas,2000-11-17,2000,en,"[10751, 35, 14]",8.2609,6.782,8207,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,jimcarrey taylormomsen jeffreytambor christinebaranski billirwin,ronhoward,new love based on novel or book holiday christmas party village santa claus surrealism thief public humiliation christmas surreal world
8358,Cast Away,2000-12-22,2000,en,"[12, 18]",8.8856,7.66,12135,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",tomhanks helenhunt chrisnoth paulsanchez lariwhite,robertzemeckis,exotic island suicide attempt volleyball survival remarriage loneliness castaway airplane crash presumed dead deserted island tropical island south pacific intense bold melodramatic enoch arden
9532,Final Destination,2000-03-17,2000,en,[27],7.8918,6.63,6566,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",devonsawa alilarter kerrsmith kristencloke danielroebuck,jameswong,airport time travel omen premonition airplane accident airplane crash corpse death macabre near-death experience desperate cheating death supernatural horror cliché deaths
4327,Charlie's Angels,2000-11-02,2000,en,"[28, 35, 12]",7.4386,5.852,4461,"The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",camerondiaz drewbarrymore lucyliu billmurray samrockwell,mcg,martial arts undercover agent spy secret agent satire female friendship millionaire agent heroine burlesque spy hero based on tv series suspenseful reminiscent admiring amused assertive audacious bold excited melodramatic sarcastic
1900,Traffic,2000-12-27,2000,en,"[53, 18, 80]",8.0909,7.082,2364,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",michaeldouglas beniciodeltoro catherinezeta-jones erikachristensen doncheadle,stevensoderbergh,drug dealer daughter mother drug abuse drug smuggling smuggling (contraband) war on drugs drug trafficking addicted police operation father usa–mexico border addiction drug lord marriage dispute
955,Mission: Impossible II,2000-05-24,2000,en,"[12, 28, 53]",8.388,6.141,7465,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",tomcruise dougrayscott thandiwenewton vingrhames richardroxburgh,johnwoo,dying and death mask island central intelligence agency (cia) helicopter computer spain undercover skyscraper secret mission spy secret identity ex-lover fake identity secret agent climbing secret government organization infiltration duel lethal virus motorcycle rescue team slow motion agent fictional government agency research laboratory motorcycle chase government agency based on tv series
1443,The Virgin Suicides,2000-04-21,2000,en,"[18, 10749]",7.1585,7.131,3563,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",kirstendunst joshhartnett jameswoods kathleenturner michaelparé,sofiacoppola,suicide based on novel or book michigan suicide attempt 1970s coming of age suburb lust family catholic overprotective parent teen suicide femininity woman director male gaze anxious cautionary sisters disheartening
2024,The Patriot,2000-06-28,2000,en,"[18, 36, 10752, 28]",6.4434,7.183,4244,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",melgibson heathledger joelyrichardson jasonisaacs chriscooper,rolandemmerich,daughter mission general southern usa loss of loved one rebel patriotism insurgence gore south carolina based on true story sword fight historical fiction soldier patriot 18th century american revolution revolutionary war
3981,What Women Want,2000-12-15,2000,en,"[35, 10749]",5.7584,6.448,4318,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",melgibson helenhunt marisatomei alanalda ashleyjohnson,nancymeyers,telepathy romcom womanizer single father super power teenage daughter misogyny advertising executive woman director female psyche romantic amused appreciative
2123,"Me, Myself & Irene",2000-06-22,2000,en,[35],6.8674,6.611,4184,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",jimcarrey renéezellweger anthonyanderson mongobrownlee jerodmixon,peterfarrelly,schizophrenia road trip ex-cop aftercreditsstinger duringcreditsstinger hilarious ridiculous
134,"O Brother, Where Art Thou?",2000-08-30,2000,en,"[12, 35, 80]",6.177,7.324,4530,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",georgeclooney johnturturro timblakenelson johngoodman hollyhunter,joelcoen,music record country music based on novel or book prophecy southern usa mississippi river seduction fraud philosophical reflective dramatic amused complicated enchant excited melodramatic prisão profecia
9741,Unbreakable,2000-11-22,2000,en,"[53, 18, 9648]",6.3022,7.143,9827,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",brucewillis samuell.jackson robinwright spencertreatclark charlaynewoodard,m.nightshyamalan,"philadelphia, pennsylvania parent child relationship marriage crisis superhero train accident invulnerability biting super power disability shocking angry hostile father son relationship frightened eastrail 177"
7443,Chicken Run,2000-06-23,2000,en,"[16, 35, 10751]",6.1791,6.838,5362,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",juliasawalha melgibson imeldastaunton janehorrocks lynnferguson,nickpark,farm northern england escape raf (royal air force) freedom chicken villain yorkshire stop motion explosion farmer female villain pie machine claymation plasticine whimsical
6282,Coyote Ugly,2000-07-30,2000,en,"[35, 18, 10402, 10749]",5.4863,6.264,2248,"Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",piperperabo mariabello bridgetmoynahan tyrabanks izabellamiko,davidmcnally,beautiful woman
10501,The Road to El Dorado,2000-03-31,2000,en,"[10751, 12, 16, 35, 14]",5.8923,7.256,4005,"Stowing away after a failed con, a pair of swindlers end up on El Dorado, the fabled ""city of gold"", where they quickly get in over their heads when they are mistaken as gods by the inhabitants.",kennethbranagh kevinkline rosieperez armandassante edwardjamesolmos,bibobergeron,gold horse cartoon musical con artist sword fight adventurer 16th century conquistador el dorado age of discovery
9679,Gone in Sixty Seconds,2000-06-09,2000,en,"[28, 80, 53]",5.1546,6.448,4797,"Ex-car thief Randall Raines is forced out of retirement to save his brother Kip after a boost gone wrong. With the help of allies old and new, they race to meet the demands of notorious crime boss Raymond Calitri as the police are in hot pursuit.",nicolascage angelinajolie giovanniribisi robertduvall delroylindo,dominicsena,california sibling relationship car race brother blackmail detective car thief heist remake betrayal organized crime shootout police chase explosion lock pick stakeout illegal drugs stolen cars nostalgic action hero ford mustang blacklight intense vibrant
392,Chocolat,2000-12-22,2000,en,"[35, 18, 10749]",5.8877,7.0,3481,"In the winter of 1959, a single mother and her young daughter arrive in a rural French town, where they open an unusual chocolate shop that disrupts the moral fiber of the strictly Catholic townsfolk and mayor.",juliettebinoche judidench alfredmolina lenaolin johnnydepp,lassehallström,small town france based on novel or book chocolate parent child relationship tradition chocolaterie mayor houseboat praline romcom single morality church landlady catholic priest non conformity 1950s lent sermon gypsy camp joyous adoring amused exuberant mean spirited vibrant
7450,Titan A.E.,2000-06-16,2000,en,"[16, 878, 12, 10751, 28]",4.8764,6.613,1169,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction.",mattdamon billpullman drewbarrymore johnleguizamo nathanlane,donbluth,galaxy mission monster dystopia alien space
462,Erin Brockovich,2000-03-17,2000,en,[18],5.8182,7.434,3592,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",juliaroberts albertfinney aaroneckhart marghelgenberger cherryjones,stevensoderbergh,biography based on true story single mother water pollution environmental law legal drama corporate negligence
10567,Dinosaur,2000-05-19,2000,en,"[16, 10751, 12, 18]",5.2338,6.554,2712,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,d.b.sweeney alfrewoodard ossiedavis maxcasella haydenpanettiere,ericleighton,cataclysm asteroid villain comet migration prehistory prehistoric creature dinosaur birth death nesting grounds cavern lemur wonder mesozoic comforting
9383,Hollow Man,2000-08-04,2000,en,"[28, 878, 53]",6.0067,5.954,2716,"Cocky researcher Sebastian Caine is working on a project to make living creatures invisible. Determined to achieve the ultimate breakthrough, Caine pushes his team to move to the next phase — using himself as the subject. The test is a success, but when the process can't be reversed and Caine seems doomed to future without flesh, he starts to turn increasingly dangerous.",kevinbacon elisabethshue joshbrolin kimdickens greggrunberg,paulverhoeven,experiment killing villain slasher scientist survival horror invisible person voyeurism invisibility
786,Almost Famous,2000-09-15,2000,en,"[18, 10402]",5.0488,7.496,3055,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.",billycrudup francesmcdormand katehudson jasonlee patrickfugit,cameroncrowe,"hotel room concert rock 'n' roll stewardess drug addiction san diego, california overdose groupie music journalist heavy metal based on true story swimming pool coming of age promiscuity on the road domineering mother reconciliation semi autobiographical innocence lost bus trip aspiring writer mischievous cautionary teenager amused celebratory comforting frustrated cleveland, ohio"
9600,Big Momma's House,2000-05-31,2000,en,"[80, 35]",5.0053,5.818,2436,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",martinlawrence nialong paulgiamatti jaschawashington terrencehoward,rajagosnell,undercover fbi disguise impersonation
1907,The Beach,2000-02-03,2000,en,"[18, 12, 10749, 53]",6.1254,6.481,4660,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",leonardodicaprio virginieledoyen guillaumecanet tildaswinton staffankihlbom,dannyboyle,exotic island beach based on novel or book hippie map commune delusion shark attack thailand backpacker community marijuana shark extramarital affair voiceover
8584,Shanghai Noon,2000-05-26,2000,en,"[12, 28, 35, 37]",5.0605,6.414,2733,"Chon Wang, a clumsy imperial guard, trails Princess Pei Pei when she's kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",jackiechan owenwilson lucyliu xanderberkeley rogeryuan,tomdey,princess rescue martial arts native american sioux travel chinese cowboy duringcreditsstinger 19th century action hero good versus evil
2133,The Perfect Storm,2000-06-29,2000,en,"[18, 12, 28]",4.7042,6.477,2519,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail.",georgeclooney markwahlberg dianelane johnc.reilly williamfichtner,wolfgangpetersen,based on novel or book natural disaster u.s. air force biography based on true story marine disaster shark tragic event thunderstorm new england jamaican meteorologist rescue boat city hall the flemish cap male camaraderie storm at sea 1990s man vs nature
2085,Romeo Must Die,2000-03-22,2000,en,"[28, 80, 53]",4.681,6.266,1315,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",jetli aaliyah isaiahwashington russellwong delroylindo,andrzejbartkowiak,"martial arts hip-hop oakland, california east asian lead"
10559,Frequency,2000-04-28,2000,en,"[878, 53, 10751, 80]",4.803,7.3,1970,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.",dennisquaid jimcaviezel shawndoyle elizabethmitchell andrebraugher,gregoryhoblit,rescue future new york city race against time mother escape detective baseball investigation time travel radio father time family relationships paranormal flashback murder explosion criminal investigation nostalgic firefighter phenomenon amateur radio aurora borealis altering history
1493,Miss Congeniality,2000-12-22,2000,en,"[35, 80, 28]",4.7797,6.527,4188,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",sandrabullock benjaminbratt heatherburns michaelcaine erniehudson,donaldpetrie,"undercover agent investigation beauty contest talent show fish out of water terrorism surveillance san antonio, texas beauty standards beauty queen"
2655,What Lies Beneath,2000-07-21,2000,en,"[18, 27, 9648, 53]",5.1984,6.427,1993,Norman and Claire Spencer are a seemingly happily married couple who uncover a terrible secret… a secret so disturbing it threatens to destroy them.,michellepfeiffer harrisonford dianascarwid jamesremar mirandaotto,robertzemeckis,lake therapist haunted house haunting suspicion ouija board car accident new neighbor vermont missing child ghost séance mysterious shocking angry secret absurd admiring ambiguous appreciative approving audacious baffled sympathetic vibrant
11978,Men of Honor,2000-09-13,2000,en,[18],4.6047,7.484,2466,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",robertdeniro cubagoodingjr. charlizetheron aunjanueellis-taylor halholbrook,georgetillmanjr.,diving u.s. navy
641,Requiem for a Dream,2000-10-06,2000,en,"[80, 18]",4.75,8.012,10822,The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.,ellenburstyn jaredleto jenniferconnelly marlonwayans christophermcdonald,darrenaronofsky,drug dealer corruption drug abuse unsociability degradation insanity heroin drug addiction junkie hallucination speed diet orderly surrealism illusion fondling drug use grief tragedy drug pusher marijuana chain gang postmodern drug trade psychiatrist drugged illegal prostitution gay parent subculture bitterness hatred industrial music force feeding decadence marijuana joint boyfriend girlfriend relationship heroin addict prescription drug abuse eating disorder heroin addiction voyeurism brunette sign languages shock narcotics hospitalization incarceration gay theme lesbian cautionary tale methamphetamine drug addict moral corruption psychological drama split screen dramatic anal play
1636,Bedazzled,2000-10-19,2000,en,"[14, 35, 10749]",4.2958,6.1,2070,"Elliot Richards, a socially awkward IT worker, is given seven wishes to get the girl of his dreams when he meets a very seductive Satan. The catch: his soul. Some of his wishes include being a 7 foot basketball star, a wealthy, powerful man, and a sensitive caring guy. But, as could be expected, the Devil puts her own little twist on each of his fantasies.",brendanfraser elizabethhurley franceso'connor miriamshor orlandojones,haroldramis,love of one's life wish sale of soul pact with the devil remake devil demon wishes come true devil woman faustian pact searching for love deal with the devil
671,Harry Potter and the Philosopher's Stone,2001-11-16,2001,en,"[12, 14]",35.6514,7.898,29306,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",danielradcliffe rupertgrint emmawatson richardharris tomfelton,chriscolumbus,"witch school friend friendship london, england based on novel or book magic boarding school male friendship child hero school of witchcraft chosen one bullying school ghost fantasy world wizard pre-teen children's adventure based on young adult novel found family owl male female friendship teen fantasy"
120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,2001,en,"[12, 14, 28]",32.2603,8.429,27213,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",elijahwood ianmckellen viggomortensen seanastin ianholm,peterjackson,based on novel or book elves dwarf magic obsession bravery fireworks mine maze mountain castle birthday party troll battle demon blizzard uncle nephew relationship fantasy world journey ring invisibility mysterious live action and animation hero's journey wraith sword and sorcery trekking good versus evil inspirational complicated optimistic
10950,I Am Sam,2001-12-28,2001,en,[18],25.3746,7.563,2462,"Sam, a neurodivergent man, has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations as a parent start to become a problem and the authorities take her away. Sam convinces high-priced lawyer Rita to take his case pro bono and in turn teaches her the value of love and family.",seanpenn michellepfeiffer diannewiest dakotafanning richardschiff,jessienelson,mentally disabled foster parents lawyer pro bono social services coffee shop manager pizza hut children's book locked door child custody woman director father daughter relationship neurodiversity
14778,Last Orders,2001-09-10,2001,en,"[35, 18]",18.9103,6.0,79,"Jack Dodd was a London butcher who enjoyed a pint with his mates for over 50 years. When he died, he died as he lived, with a smile on his face watching a horse race on which he had bet, with borrowed money. But before he died he had a final request, 'Last Orders', that his ashes be scattered in the sea at Margate. The movie follows his mates, Ray, Lenny and Vic and his foster son Vince as they journey to the sea with the ashes. Along the way, the threads of their lives, their loves and their disappointments are woven together in their memories of Jack and his wife Amy",michaelcaine tomcourtenay davidhemmings bobhoskins helenmirren,fredschepisi,friendship based on novel or book war veteran parent child relationship loss of loved one male friendship flashback friends grief last will and testament memory death ashes missed opportunity
808,Shrek,2001-05-18,2001,en,"[16, 35, 14, 12, 10751]",21.8021,7.757,18523,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",mikemyers eddiemurphy camerondiaz johnlithgow vincentcassel,andrewadamson,princess based on novel or book magic fairy tale donkey liberation lordship prince castle villain robin hood enchantment swamp parody anthropomorphism dragon woman director ogre cartoon donkey
585,"Monsters, Inc.",2001-11-01,2001,en,"[16, 35, 10751]",18.5017,7.847,19582,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",johngoodman billycrystal marygibbs stevebuscemi jamescoburn,petedocter,monster panic cheating kidnapping door infant villain portal rivalry energy supply friends hijinks best friend chameleon family parallel world conveyor belt duringcreditsstinger villain arrested invisibility energy company conspirators playful hilarious cheerful
10878,Saving Silverman,2001-02-09,2001,en,"[35, 80, 10749]",9.9821,5.7,585,"A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.",stevezahn jackblack jasonbiggs amandapeet amandadetmer,dennisdugan,kidnapping harassment fiancé marriage dark comedy male friendship dating group of friends tied to chair duringcreditsstinger domineering single man relationship sabotage
4248,Scary Movie 2,2001-07-04,2001,en,[35],12.3615,5.815,5057,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",annafaris reginahall marlonwayans shawnwayans christophermasterson,keenenivorywayans,supernatural exorcism haunted house parody sequel spoof horror spoof secret door college student school project haunted mansion horror parody supernatural horror supernatural comedy
1734,The Mummy Returns,2001-05-04,2001,en,"[12, 28, 14]",10.4925,6.395,7564,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",brendanfraser rachelweisz johnhannah odedfehr arnoldvosloo,stephensommers,egypt pyramid son mummy nile sequel tomb ancient egypt 1930s egyptian tomb good versus evil witty
141,Donnie Darko,2001-01-19,2001,en,"[14, 18, 9648]",10.6481,7.764,13270,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",jakegyllenhaal jenamalone jamesduval drewbarrymore bethgrant,richardkelly,high school airplane parent child relationship presidential election therapist school performance halloween time travel vandalism melancholy surrealism loss imaginary friend suburbia arson vision school psychological thriller mental illness virginia sleepwalking 1980s parallel universe
161,Ocean's Eleven,2001-12-07,2001,en,"[53, 80]",10.5773,7.455,12400,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",georgeclooney bradpitt andygarcia mattdamon juliaroberts,stevensoderbergh,casino pickpocket heist con artist remake caper las vegas inside man security guard ex-wife ex-con card dealer explosives expert security system casino owner professional thief fight night master plan computer hacker distractions museum curator casino vault contortionist
1018,Mulholland Drive,2001-06-06,2001,en,"[53, 18, 9648]",9.6712,7.801,6930,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",naomiwatts lauraharring justintheroux annmiller markpellegrino,davidlynch,"amnesia loss of sense of reality schizophrenia nightmare hitman suppressed past identity key detective job interview bisexuality trauma hallucination surreal surrealism casting hollywood los angeles, california car accident audition doppelgänger neo-noir audacious awestruck"
676,Pearl Harbor,2001-05-21,2001,en,"[10752, 10749, 36, 28]",8.5136,6.937,6922,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",benaffleck katebeckinsale joshhartnett cubagoodingjr. jonvoight,michaelbay,army airplane nurse patriotism hawaii world war ii pilot pearl harbor u.s. air force dyslexia pacific war love pin-up melodramatic
11065,O,2001-08-31,2001,en,"[18, 10749, 53]",8.8226,5.9,301,"Even though he's the only black student at the elite Palmetto Grove Academy, star basketball player Odin James has the adoration of all, including the team's coach and the Dean's beautiful daughter Desi. Odin's troubled friend Hugo, the coach's son, deeply resentful of his father's preference of Odin on and off the court, plots a diabolical scheme to sow the seed of mistrust between O and Desi, setting in motion a disturbing chain of events which erupts into a firestorm of breathtaking intensity.",mekhiphifer martinsheen joshhartnett andrewkeegan juliastiles,timblakenelson,high school jealousy manipulation girlfriend basketball high school sports friends drugs xenophobia basketball player preparatory school basketball coach father son relationship
1933,The Others,2001-08-02,2001,en,"[27, 9648, 53]",7.6779,7.617,7066,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",nicolekidman fionnulaflanagan christophereccleston alakinamann jamesbentley,alejandroamenábar,nightmare suicide attempt christianity shotgun servant cemetery world war ii nanny haunted house bible channel islands mansion soldier gardener photosensitivity 1940s spiritism dreary jersey island baffled supernatural thriller
8835,Legally Blonde,2001-07-13,2001,en,[35],9.8665,6.806,4469,"Fashionable sorority queen Elle Woods has it all, but, she wants nothing more than to be Mrs. Warner Huntington III. But he dumps her before heading to Harvard Law School. Elle rallies all of her resources and gets into Harvard, determined to win him back. While there, she figures out that there is more to herself than just good looks.",reesewitherspoon lukewilson selmablair matthewdavis victorgarber,robertluketic,father murder blonde superficiality beauty salon law school murder cynical girl power toy dog chihuahua dog blonde stereotype proving oneself murder confession
